Timestamp,ApparentTemperature,AirTemperature,DewPointTemperature,RelativeHumidity,WindSpeed,WindDirection,SolarGeneration
1/1/2020 0:15,13.20666667,13.66666667,9.04,73.46666667,1.2,203.8666667,nan
1/1/2020 0:30,12.84,13.55333333,9.053333333,74.0,2.52,222.8,nan
1/1/2020 0:45,12.11333333,13.50666667,9.1,74.46666667,5.986666667,231.1333333,nan
1/1/2020 1:00,11.94666667,13.26,9.266666667,76.53333333,5.946666667,247.8666667,nan
1/1/2020 1:15,12.41333333,12.59333333,9.133333333,79.53333333,0.0,246.8,nan
1/1/2020 1:30,12.73333333,12.83333333,9.433333333,80.0,0.0,247.1333333,nan
1/1/2020 1:45,12.86,12.96,9.473333333,79.46666667,0.0,247.9333333,nan
1/1/2020 2:00,11.82666667,12.9,9.486666667,79.86666667,5.306666667,253.7333333,nan
1/1/2020 2:15,11.50666667,12.74666667,9.44,80.46666667,5.84,254.0,nan
1/1/2020 2:30,11.94,12.7,9.58,81.4,3.8,254.4,nan
1/1/2020 2:45,12.20666667,12.33333333,9.4,82.33333333,0.0,254.6,nan
1/1/2020 3:00,11.43333333,12.17333333,9.953333333,86.33333333,3.96,254.2666667,nan
1/1/2020 3:15,11.52,11.96666667,9.746666667,86.26666667,2.16,250.7333333,nan
1/1/2020 3:30,11.22666667,11.29333333,9.606666667,89.26666667,0.0,250.0,nan
1/1/2020 3:45,11.3,11.32666667,9.793333333,90.26666667,0.0,250.0,nan
1/1/2020 4:00,10.62,10.96,9.26,89.0,0.84,240.7333333,nan
1/1/2020 4:15,10.71333333,11.06,9.2,88.2,0.96,98.0,nan
1/1/2020 4:30,10.49333333,10.74666667,8.9,88.26666667,0.0,98.0,nan
1/1/2020 4:45,10.02,10.28,8.826666667,90.73333333,0.0,98.0,nan
1/1/2020 5:00,9.546666667,9.746666667,8.993333333,95.06666667,0.0,98.0,nan
1/1/2020 5:15,8.126666667,9.206666667,9.106666667,99.0,4.466666667,69.13333333,nan
1/1/2020 5:30,8.293333333,8.966666667,8.866666667,99.0,2.12,12.0,nan
1/1/2020 5:45,8.093333333,8.68,8.58,99.0,1.2,11.13333333,nan
1/1/2020 6:00,8.153333333,8.566666667,8.466666667,99.0,0.0,11.0,nan
1/1/2020 6:15,8.253333333,8.626666667,8.526666667,99.0,0.0,11.0,0.135
1/1/2020 6:30,7.306666667,8.533333333,8.433333333,99.0,4.293333333,11.0,0.465
1/1/2020 6:45,7.22,8.806666667,8.706666667,99.0,6.573333333,11.0,1.039
1/1/2020 7:00,8.733333333,9.426666667,8.84,96.26666667,2.333333333,11.0,1.673
1/1/2020 7:15,9.38,10.26,9.013333333,92.0,3.413333333,10.26666667,2.56
1/1/2020 7:30,10.39333333,11.10666667,9.053333333,87.13333333,2.666666667,9.533333333,3.553
1/1/2020 7:45,12.15333333,12.25333333,9.54,83.6,0.12,9.6,4.647
1/1/2020 8:00,12.56666667,13.46,9.566666667,77.26666667,4.56,11.26666667,5.934
1/1/2020 8:15,13.34666667,14.26,9.54,73.4,4.346666667,9.933333333,7.113
1/1/2020 8:30,13.85333333,15.08666667,9.526666667,69.4,5.706666667,63.33333333,8.485
1/1/2020 8:45,15.11333333,15.89333333,9.713333333,66.66666667,3.8,147.7333333,9.91
1/1/2020 9:00,15.25333333,16.24666667,10.16,67.2,5.6,203.5333333,11.112
1/1/2020 9:15,15.96,17.16,10.45333333,64.66666667,7.013333333,242.2,12.165
1/1/2020 9:30,16.58,18.06,10.40666667,60.93333333,8.626666667,223.4666667,13.475
1/1/2020 9:45,16.46,17.85333333,10.13333333,60.6,7.56,220.2666667,14.837
1/1/2020 10:00,16.56666667,18.26,10.52,60.6,9.533333333,236.7333333,15.831
1/1/2020 10:15,17.22666667,19.8,10.44666667,54.8,14.08,254.9333333,16.991
1/1/2020 10:30,17.28666667,20.11333333,9.606666667,50.8,14.58,247.3333333,17.447
1/1/2020 10:45,17.44666667,20.28666667,8.986666667,48.2,13.36,252.0666667,18.164
1/1/2020 11:00,17.52,20.53333333,8.46,45.86666667,13.72,235.3333333,19.195
1/1/2020 11:15,17.48,20.92666667,7.726666667,42.53333333,15.04,227.7333333,19.352
1/1/2020 11:30,17.84,21.15333333,6.68,39.06666667,13.36,222.9333333,20.198
1/1/2020 11:45,17.58666667,21.54666667,5.98,36.33333333,15.66,242.0,20.792
1/1/2020 12:00,17.91333333,21.66,5.373333333,34.6,13.5,223.4666667,21.255
1/1/2020 12:15,17.37333333,21.9,4.686666667,32.46666667,17.14,221.5333333,21.07
1/1/2020 12:30,17.85333333,22.02,4.7,32.26666667,15.32,234.0666667,21.165
1/1/2020 12:45,18.96,22.96666667,5.493333333,32.2,15.3,240.3333333,21.323
1/1/2020 13:00,19.6,23.22666667,5.5,31.73333333,13.4,223.9333333,20.984
1/1/2020 13:15,19.20666667,23.46666667,4.9,30.0,16.04,232.0666667,21.092
1/1/2020 13:30,20.07333333,23.51333333,5.326666667,30.8,12.13333333,206.2,21.43
1/1/2020 13:45,19.97333333,23.6,5.433333333,30.86666667,13.24,207.0666667,nan
1/1/2020 14:00,20.48666667,24.22666667,6.2,31.33333333,14.6,212.8,nan
1/1/2020 14:15,21.19333333,24.60666667,6.54,31.4,13.36,238.0,nan
1/1/2020 14:30,20.66,24.26,6.366666667,31.66666667,14.12,189.8,nan
1/1/2020 14:45,21.41333333,24.70666667,6.826666667,31.8,13.12,212.7333333,21.395
1/1/2020 15:00,22.03333333,24.59333333,6.666666667,31.66666667,9.053333333,195.2,21.092
1/1/2020 15:15,22.48,25.12666667,6.906666667,31.2,9.826666667,231.4666667,20.47
1/1/2020 15:30,23.07333333,25.44666667,6.993333333,30.8,8.813333333,190.3333333,20.104
1/1/2020 15:45,22.85333333,25.42,6.96,30.73333333,9.506666667,234.8,7.056
1/1/2020 16:00,22.94,25.84,7.18,30.46666667,11.92,190.4666667,9.943
1/1/2020 16:15,23.12666667,26.04666667,7.046666667,29.8,11.41333333,221.8,13.546
1/1/2020 16:30,23.26666667,26.08666667,7.113333333,29.86666667,10.92,197.4666667,17.386
1/1/2020 16:45,22.88666667,26.05333333,7.08,29.86666667,12.78,202.0,16.551
1/1/2020 17:00,23.30666667,26.42,7.286666667,29.66666667,12.76,223.3333333,15.265
1/1/2020 17:15,22.84666667,25.92,7.166666667,30.33333333,12.4,189.8,14.065
1/1/2020 17:30,23.22666667,26.2,7.313333333,30.06666667,11.8,217.8,13.119
1/1/2020 17:45,23.15333333,26.32,7.266666667,29.8,13.0,215.0,11.876
1/1/2020 18:00,23.32,26.20666667,7.133333333,29.73333333,11.58,214.1333333,10.441
1/1/2020 18:15,22.94,25.70666667,7.306666667,31.0,10.96,207.8,8.974
1/1/2020 18:30,22.05333333,25.49333333,7.306666667,31.4,14.32,218.6,7.562
1/1/2020 18:45,21.42,25.14,7.446666667,32.4,16.02,223.0666667,6.143
1/1/2020 19:00,21.90666667,24.93333333,8.113333333,34.26666667,13.12,212.7333333,4.667
1/1/2020 19:15,21.1,24.46,8.7,36.73333333,15.78,221.1333333,3.471
1/1/2020 19:30,20.18,23.6,10.06,42.4,17.74,230.0666667,2.485
1/1/2020 19:45,20.05333333,22.67333333,10.31333333,45.53333333,14.2,224.7333333,1.596
1/1/2020 20:00,20.10666667,22.28666667,8.913333333,42.46666667,9.88,198.7333333,0.88
1/1/2020 20:15,18.38,21.28666667,8.293333333,43.26666667,12.88,191.3333333,0.291
1/1/2020 20:30,17.38,20.1,8.486666667,47.13333333,12.28,193.6,0.122
1/1/2020 20:45,16.29333333,19.42,8.76,50.13333333,14.68,201.8666667,nan
1/1/2020 21:00,16.00666667,19.02,9.14,52.73333333,14.8,201.4,nan
1/1/2020 21:15,16.18,18.61333333,9.48,55.26666667,11.92,210.6,nan
1/1/2020 21:30,15.7,18.25333333,9.813333333,57.86666667,12.88,210.4666667,nan
1/1/2020 21:45,15.34666667,18.06,9.606666667,57.73333333,13.6,198.9333333,nan
1/1/2020 22:00,15.09333333,17.87333333,9.053333333,56.26666667,13.24,190.7333333,nan
1/1/2020 22:15,15.67333333,17.48666667,8.906666667,57.06666667,8.026666667,196.6,nan
1/1/2020 22:30,15.74666667,17.32,9.02,58.0,6.693333333,171.8666667,nan
1/1/2020 22:45,16.06,17.14666667,9.04,58.86666667,4.52,170.2,nan
1/1/2020 23:00,15.44666667,17.03333333,9.406666667,60.86666667,7.826666667,158.3333333,nan
1/1/2020 23:15,15.43333333,16.82,9.54,62.13333333,6.693333333,160.0666667,nan
1/1/2020 23:30,15.32666667,16.40666667,9.66,64.33333333,5.293333333,174.9333333,nan
1/1/2020 23:45,15.36666667,16.20666667,9.82,65.86666667,4.373333333,179.8,nan
1/2/2020 0:00,15.49333333,15.94666667,9.98,67.66666667,2.186666667,196.6666667,nan
1/2/2020 0:15,15.58,15.86,10.25333333,69.46666667,2.04,179.0666667,nan
1/2/2020 0:30,14.88666667,15.46666667,10.24666667,71.0,3.386666667,202.4666667,nan
1/2/2020 0:45,14.02,15.28,10.45333333,72.86666667,7.306666667,212.2666667,nan
1/2/2020 1:00,14.62,15.28,10.54666667,73.33333333,4.28,205.2666667,nan
1/2/2020 1:15,15.22,15.13333333,10.52,73.93333333,0.6,184.5333333,nan
1/2/2020 1:30,14.81333333,15.07333333,10.47333333,74.0,2.546666667,166.2,nan
1/2/2020 1:45,14.81333333,14.75333333,10.31333333,74.8,0.36,164.4666667,nan
1/2/2020 2:00,14.80666667,14.62,10.39333333,75.86666667,0.0,165.0,nan
1/2/2020 2:15,14.68,14.54,10.32666667,75.93333333,0.0,165.0,nan
1/2/2020 2:30,14.62,14.46666667,10.36,76.46666667,0.0,165.0,nan
1/2/2020 2:45,14.25333333,14.14666667,10.21333333,77.33333333,0.0,165.0,nan
1/2/2020 3:00,13.94666667,13.82666667,10.25333333,79.13333333,0.0,165.0,nan
1/2/2020 3:15,13.62,13.47333333,10.34,81.33333333,0.0,163.4666667,nan
1/2/2020 3:30,13.4,13.25333333,10.44,82.93333333,0.0,158.0,nan
1/2/2020 3:45,13.28,13.12666667,10.43333333,83.53333333,0.0,158.0,nan
1/2/2020 4:00,13.14666667,13.01333333,10.38666667,83.86666667,0.0,158.0,nan
1/2/2020 4:15,12.76,12.64666667,10.26,85.46666667,0.0,158.0,nan
1/2/2020 4:30,12.36,12.24,10.32666667,88.13333333,0.0,158.0,nan
1/2/2020 4:45,12.08666667,12.02666667,10.22,88.93333333,0.24,157.8666667,nan
1/2/2020 5:00,11.96,11.86,10.20666667,89.73333333,0.0,157.0,nan
1/2/2020 5:15,11.82,11.68666667,10.32666667,91.4,0.0,156.7333333,nan
1/2/2020 5:30,11.53333333,11.43333333,10.21333333,92.33333333,0.0,156.8666667,nan
1/2/2020 5:45,11.18,11.08,10.2,94.2,0.0,156.4666667,nan
1/2/2020 6:00,9.94,10.43333333,10.06,97.73333333,2.906666667,121.3333333,nan
1/2/2020 6:15,10.27333333,10.92,10.36,96.53333333,4.08,87.6,nan
1/2/2020 6:30,11.05333333,11.17333333,9.813333333,91.2,0.48,81.0,0.406
1/2/2020 6:45,11.33333333,11.56,9.72,88.4,1.08,70.0,0.921
1/2/2020 7:00,11.68666667,11.94,9.66,86.06666667,1.08,80.0,1.558
1/2/2020 7:15,11.78666667,12.49333333,9.833333333,83.86666667,3.6,80.0,2.259
1/2/2020 7:30,12.02666667,13.14666667,9.933333333,80.93333333,5.893333333,93.73333333,3.179
1/2/2020 7:45,13.72,14.22,10.15333333,76.66666667,3.12,100.8666667,4.025
1/2/2020 8:00,15.68,16.03333333,10.5,69.73333333,3.0,101.6,4.774
1/2/2020 8:15,16.66,16.67333333,10.36666667,66.33333333,0.72,102.3333333,5.438
1/2/2020 8:30,16.28,17.0,9.74,62.26666667,3.8,260.8666667,6.728
1/2/2020 8:45,16.82,17.9,9.286666667,57.13333333,4.826666667,237.7333333,7.574
1/2/2020 9:00,16.98,18.92,8.54,50.86666667,8.386666667,143.2,8.8
1/2/2020 9:15,18.51333333,19.60666667,8.68,49.2,4.013333333,138.6666667,9.614
1/2/2020 9:30,17.99333333,19.96666667,8.226666667,46.73333333,8.093333333,96.46666667,10.353
1/2/2020 9:45,19.12,20.61333333,8.313333333,45.13333333,5.653333333,154.8666667,10.68
1/2/2020 10:00,19.12666667,21.1,7.766666667,42.2,7.466666667,177.2,10.799
1/2/2020 10:15,19.59333333,21.50666667,7.513333333,40.46666667,6.84,197.4,11.678
1/2/2020 10:30,19.58666667,21.78666667,7.3,39.13333333,8.093333333,143.2666667,12.535
1/2/2020 10:45,20.6,22.27333333,7.466666667,38.46666667,5.533333333,287.7333333,13.091
1/2/2020 11:00,20.94666667,23.22666667,7.933333333,37.53333333,9.32,216.6666667,13.949
1/2/2020 11:15,21.71333333,23.98666667,7.966666667,35.93333333,9.2,198.0,14.188
1/2/2020 11:30,21.01333333,23.64666667,9.28,40.2,12.99333333,214.1333333,14.582
1/2/2020 11:45,21.01333333,23.71333333,11.26666667,45.6,16.02,249.4666667,16.105
1/2/2020 12:00,20.78666667,23.78666667,10.92,44.33333333,17.12,236.6,17.062
1/2/2020 12:15,21.72,24.44,11.11333333,43.2,15.78,240.0,17.332
1/2/2020 12:30,21.66,24.48666667,10.74,42.0,15.66,238.8666667,18.068
1/2/2020 12:45,22.17333333,24.65333333,10.67333333,41.4,13.84,243.1333333,18.765
1/2/2020 13:00,22.64666667,25.24,10.92,40.66666667,15.04,250.3333333,18.989
1/2/2020 13:15,22.36,25.36,10.56,39.4,16.42,242.4,19.841
1/2/2020 13:30,22.48,25.62666667,10.54,38.73333333,17.24,242.8666667,20.791
1/2/2020 13:45,22.52666667,25.54666667,10.26666667,38.2,16.14,239.5333333,21.572
1/2/2020 14:00,22.36,25.58,10.38,38.4,17.6,244.0,20.991
1/2/2020 14:15,22.56666667,25.86,10.34,37.66666667,17.6,228.6,21.239
1/2/2020 14:30,22.44,25.82,10.22,37.46666667,18.14,233.3333333,21.42
1/2/2020 14:45,23.5,26.14,10.38666667,37.2,14.32,220.8,20.712
1/2/2020 15:00,23.52,26.28666667,10.13333333,36.26666667,14.84,222.8,20.449
1/2/2020 15:15,23.24,26.34666667,9.826666667,35.4,15.94,223.2666667,19.836
1/2/2020 15:30,23.81333333,26.54,10.08666667,35.6,14.46,212.7333333,19.451
1/2/2020 15:45,23.88666667,26.56,9.866666667,35.06666667,13.86,203.3333333,18.632
1/2/2020 16:00,23.32666667,26.57333333,9.833333333,34.93333333,16.82,218.4666667,17.797
1/2/2020 16:15,22.88,26.32,9.98,35.8,17.88,214.3333333,17.048
1/2/2020 16:30,22.46,25.42666667,10.28,38.53333333,15.64,200.8,16.642
1/2/2020 16:45,23.60666667,26.4,10.61333333,37.2,15.42,209.8666667,12.272
1/2/2020 17:00,23.33333333,25.72,10.24666667,37.8,13.14,197.8,14.896
1/2/2020 17:15,23.31333333,26.06,10.32,37.2,14.8,213.6,13.827
1/2/2020 17:30,23.83333333,26.06,10.22,36.93333333,11.8,189.6,12.638
1/2/2020 17:45,23.03333333,25.84666667,10.23333333,37.46666667,15.06,205.9333333,11.403
1/2/2020 18:00,22.68,25.71333333,10.13333333,37.53333333,15.9,206.0,10.283
1/2/2020 18:15,21.94666667,25.36666667,10.16,38.33333333,18.02,221.6,8.854
1/2/2020 18:30,21.73333333,25.11333333,10.10666667,38.73333333,17.8,220.9333333,7.413
1/2/2020 18:45,22.42666667,25.15333333,9.933333333,38.2,14.2,218.2,6.02
1/2/2020 19:00,22.44666667,24.85333333,9.16,37.0,11.68,197.0,4.701
1/2/2020 19:15,21.8,24.02666667,9.013333333,38.46666667,10.36,179.4666667,3.459
1/2/2020 19:30,21.14666667,23.37333333,9.0,39.93333333,10.36,174.6,2.472
1/2/2020 19:45,20.68,22.97333333,8.92,40.66666667,10.48,182.5333333,1.621
1/2/2020 20:00,20.1,22.42,8.986666667,42.33333333,10.72,176.3333333,0.827
1/2/2020 20:15,19.24,21.71333333,9.233333333,44.93333333,11.92,187.6666667,0.279
1/2/2020 20:30,18.63333333,20.96,9.626666667,48.26666667,11.8,196.2,nan
1/2/2020 20:45,18.49333333,20.30666667,9.886666667,51.26666667,9.4,182.4,nan
1/2/2020 21:00,18.4,19.88,10.16,53.6,8.213333333,170.9333333,nan
1/2/2020 21:15,18.17333333,19.29333333,10.17333333,55.6,6.306666667,177.3333333,nan
1/2/2020 21:30,17.82,18.86,10.2,57.13333333,5.746666667,172.2666667,nan
1/2/2020 21:45,17.02666667,18.44,10.29333333,59.0,7.853333333,182.4666667,nan
1/2/2020 22:00,16.31333333,18.14666667,10.52666667,61.06666667,10.72,199.6666667,nan
1/2/2020 22:15,15.94666667,17.72,10.68,63.33333333,10.24,209.3333333,nan
1/2/2020 22:30,15.86,17.43333333,10.82666667,65.0,9.64,215.1333333,nan
1/2/2020 22:45,15.74666667,16.99333333,10.56666667,65.86666667,7.4,228.9333333,nan
1/2/2020 23:00,15.46666667,16.66666667,10.52666667,67.06666667,7.16,229.8666667,nan
1/2/2020 23:15,15.28,16.45333333,10.75333333,69.0,7.28,240.0666667,nan
1/2/2020 23:30,15.0,16.16666667,11.27333333,72.66666667,8.08,243.0,nan
1/2/2020 23:45,14.98,16.06666667,11.85333333,75.93333333,8.56,239.5333333,nan
1/3/2020 0:00,14.83333333,15.98666667,12.10666667,77.6,9.16,223.0,nan
1/3/2020 0:15,14.94,15.78666667,12.13333333,78.73333333,7.813333333,227.5333333,nan
1/3/2020 0:30,14.72,15.59333333,12.27333333,80.46666667,7.933333333,225.4666667,nan
1/3/2020 0:45,14.87333333,15.43333333,12.50666667,82.86666667,6.866666667,222.1333333,nan
1/3/2020 1:00,14.64666667,15.3,12.61333333,84.06666667,7.6,239.9333333,nan
1/3/2020 1:15,14.76,15.12666667,12.93333333,86.53333333,6.426666667,240.5333333,nan
1/3/2020 1:30,14.82666667,15.04,13.06666667,88.13333333,6.013333333,248.3333333,nan
1/3/2020 1:45,14.78,14.87333333,13.16,89.46666667,5.4,242.8,nan
1/3/2020 2:00,14.88666667,14.84,13.48666667,91.73333333,5.453333333,226.2666667,nan
1/3/2020 2:15,14.26666667,14.41333333,13.48,94.2,6.426666667,219.0,nan
1/3/2020 2:30,14.13333333,14.19333333,13.76666667,97.4,6.426666667,228.5333333,nan
1/3/2020 2:45,13.70666667,13.98,13.78,99.0,7.453333333,225.6,nan
1/3/2020 3:00,13.82666667,13.92,13.72,99.0,6.573333333,233.6,nan
1/3/2020 3:15,13.72,13.76666667,13.56666667,99.0,6.133333333,232.8666667,nan
1/3/2020 3:30,13.72666667,13.75333333,13.55333333,99.0,5.986666667,219.2,nan
1/3/2020 3:45,13.58666667,13.62,13.42,99.0,5.72,216.5333333,nan
1/3/2020 4:00,13.92666667,13.66666667,13.46666667,99.0,4.226666667,206.0,nan
1/3/2020 4:15,14.31333333,13.56,13.36,99.0,1.56,200.0,nan
1/3/2020 4:30,14.18,13.34,13.14,99.0,0.6,200.0,nan
1/3/2020 4:45,13.90666667,13.00666667,12.80666667,99.0,0.0,200.0,nan
1/3/2020 5:00,13.86,12.97333333,12.77333333,99.0,0.0,202.4666667,nan
1/3/2020 5:15,13.49333333,12.71333333,12.51333333,99.0,0.0,211.0,nan
1/3/2020 5:30,12.94666667,12.26,12.19333333,99.66666667,0.0,211.0,nan
1/3/2020 5:45,12.91333333,12.21333333,12.21333333,100.0,0.0,211.0,nan
1/3/2020 6:00,12.58666667,11.96,11.96,100.0,0.0,210.3333333,nan
1/3/2020 6:15,12.16666667,11.65333333,11.65333333,100.0,0.0,210.0,nan
1/3/2020 6:30,12.59333333,11.96666667,11.96666667,100.0,0.0,210.0,0.14
1/3/2020 6:45,13.04666667,12.35333333,12.18,99.13333333,0.0,210.0,0.397
1/3/2020 7:00,13.57333333,12.76,12.56,99.0,0.0,210.1333333,0.701
1/3/2020 7:15,14.06,13.13333333,12.93333333,99.0,0.0,210.1333333,1.063
1/3/2020 7:30,14.63333333,13.76,12.85333333,94.26666667,0.0,208.2666667,1.426
1/3/2020 7:45,14.66,14.06666667,12.63333333,91.06666667,1.2,222.2,1.888
1/3/2020 8:00,15.27333333,15.14,12.66,85.06666667,3.36,212.9333333,2.406
1/3/2020 8:15,15.82,16.08666667,12.45333333,78.86666667,5.146666667,162.3333333,3.043
1/3/2020 8:30,16.06666667,16.64,12.21333333,75.06666667,6.453333333,150.2,3.747
1/3/2020 8:45,16.86666667,17.37333333,11.96666667,70.53333333,5.68,139.2,4.427
1/3/2020 9:00,17.58666667,17.98,11.86,67.46666667,4.84,158.7333333,5.246
1/3/2020 9:15,18.21333333,18.61333333,11.69333333,64.13333333,4.76,119.3333333,5.683
1/3/2020 9:30,18.0,18.60666667,11.44666667,63.13333333,5.386666667,208.9333333,7.293
1/3/2020 9:45,19.23333333,19.48,11.73333333,60.93333333,4.066666667,224.5333333,8.426
1/3/2020 10:00,19.5,20.33333333,11.66,57.46666667,7.253333333,223.7333333,9.032
1/3/2020 10:15,19.40666667,20.65333333,11.48666667,55.73333333,8.8,250.3333333,9.78
1/3/2020 10:30,20.21333333,20.90666667,11.54,55.06666667,6.173333333,225.0666667,10.042
1/3/2020 10:45,21.33333333,21.96666667,11.58666667,51.73333333,5.773333333,147.7333333,10.09
1/3/2020 11:00,20.98666667,22.17333333,11.31333333,50.13333333,8.213333333,203.4,10.787
1/3/2020 11:15,21.90666667,22.84666667,11.14,47.6,6.666666667,101.6666667,11.779
1/3/2020 11:30,22.68,23.88666667,11.15333333,44.73333333,7.973333333,118.0666667,12.282
1/3/2020 11:45,22.90666667,24.30666667,10.57333333,42.0,8.186666667,93.13333333,13.531
1/3/2020 12:00,23.96666667,25.42666667,10.63333333,39.46666667,8.48,110.6666667,15.277
1/3/2020 12:15,24.26,26.19333333,9.98,36.13333333,10.16,122.0,16.029
1/3/2020 12:30,25.51333333,27.28,9.68,33.2,8.653333333,93.86666667,16.194
1/3/2020 12:45,26.27333333,27.86,9.68,32.06666667,8.026666667,123.2,16.992
1/3/2020 13:00,26.86666667,28.40666667,9.1,29.86666667,6.96,140.3333333,17.689
1/3/2020 13:15,27.94,29.46666667,9.333333333,28.53333333,7.053333333,141.5333333,20.174
1/3/2020 13:30,27.85333333,29.83333333,8.826666667,27.0,9.08,114.4666667,18.445
1/3/2020 13:45,29.05333333,30.6,8.766666667,25.73333333,6.506666667,127.8,19.31
1/3/2020 14:00,30.41333333,32.04666667,8.633333333,23.53333333,6.746666667,151.4666667,19.871
1/3/2020 14:15,30.76,32.77333333,7.58,21.0,7.413333333,182.7333333,16.082
1/3/2020 14:30,31.34,33.18,6.733333333,19.4,5.453333333,211.0,16.052
1/3/2020 14:45,32.02666667,33.91333333,6.0,17.66666667,5.0,180.6666667,15.222
1/3/2020 15:00,31.24666667,34.13333333,4.74,16.0,8.6,157.8666667,14.109
1/3/2020 15:15,31.07333333,34.04,3.493333333,14.73333333,7.933333333,151.8666667,12.885
1/3/2020 15:30,31.38,34.65333333,2.426666667,13.2,8.506666667,164.4666667,12.867
1/3/2020 15:45,31.56666667,35.38666667,-0.06,10.6,9.4,152.6666667,13.395
1/3/2020 16:00,31.76666667,35.16,1.013333333,11.6,7.973333333,154.6666667,13.181
1/3/2020 16:15,32.19333333,35.79333333,-0.193333333,10.26666667,8.146666667,135.1333333,11.242
1/3/2020 16:30,32.88,36.29333333,-0.826666667,9.533333333,6.666666667,157.4,11.145
1/3/2020 16:45,33.83333333,36.78666667,-1.033333333,9.133333333,4.186666667,142.2666667,10.665
1/3/2020 17:00,33.06,36.45333333,-1.28,9.133333333,6.6,155.2,9.454
1/3/2020 17:15,32.76,36.61333333,-0.44,9.666666667,9.333333333,147.2,8.385
1/3/2020 17:30,32.38,36.44666667,1.36,11.06666667,12.04,120.7333333,7.23
1/3/2020 17:45,31.77333333,36.08,3.18,12.86666667,14.56,115.6666667,6.601
1/3/2020 18:00,32.56,36.02,3.693333333,13.4,10.36,131.5333333,5.72
1/3/2020 18:15,32.35333333,36.12,5.333333333,14.93333333,13.96,122.2666667,5.063
1/3/2020 18:30,32.55333333,36.02,5.693333333,15.4,12.76,119.2,4.738
1/3/2020 18:45,33.14,36.09333333,5.566666667,15.2,9.966666667,114.4666667,3.871
1/3/2020 19:00,33.67333333,35.96,5.26,15.0,6.013333333,91.4,3.159
1/3/2020 19:15,33.38,35.52,5.366666667,15.46666667,5.56,112.6666667,2.391
1/3/2020 19:30,33.30666667,35.18666667,4.673333333,15.0,3.293333333,94.33333333,2.001
1/3/2020 19:45,32.49333333,35.14666667,0.593333333,11.26666667,3.853333333,79.53333333,1.297
1/3/2020 20:00,31.8,34.68,2.16,13.0,6.546666667,109.6,0.777
1/3/2020 20:15,32.08,33.78666667,4.226666667,15.73333333,2.24,115.5333333,0.41
1/3/2020 20:30,31.01333333,32.89333333,4.9,17.33333333,3.72,114.0,nan
1/3/2020 20:45,30.11333333,31.74666667,5.86,19.86666667,3.493333333,163.2,nan
1/3/2020 21:00,29.20666667,30.26666667,9.62,27.86666667,5.32,228.6666667,nan
1/3/2020 21:15,29.21333333,30.09333333,10.66666667,30.06666667,5.68,186.3333333,nan
1/3/2020 21:30,28.69333333,29.43333333,11.04,32.06666667,5.533333333,287.8,nan
1/3/2020 21:45,28.14666667,28.76,12.38666667,36.4,6.866666667,324.8,nan
1/3/2020 22:00,28.33333333,28.14666667,13.46,40.53333333,4.493333333,323.3333333,nan
1/3/2020 22:15,28.56,27.72666667,13.97333333,42.86666667,2.16,345.0,nan
1/3/2020 22:30,28.26,27.27333333,14.02666667,44.13333333,1.32,347.7333333,nan
1/3/2020 22:45,27.48,26.46,13.27333333,44.13333333,0.0,349.0,nan
1/3/2020 23:00,25.52,25.53333333,12.26,43.66666667,3.68,349.4666667,nan
1/3/2020 23:15,24.84,25.6,10.71333333,39.33333333,5.146666667,350.6666667,nan
1/3/2020 23:30,24.36,25.07333333,11.26666667,42.06666667,5.84,352.0,nan
1/3/2020 23:45,23.13333333,24.17333333,11.93333333,46.33333333,8.386666667,185.9333333,nan
1/4/2020 0:00,21.92666667,24.04666667,9.48,39.66666667,10.48,85.6,nan
1/4/2020 0:15,21.76,23.50666667,9.693333333,41.66666667,8.746666667,67.06666667,nan
1/4/2020 0:30,21.04666667,22.72,9.846666667,44.0,8.546666667,64.0,nan
1/4/2020 0:45,19.76,22.32666667,8.633333333,41.53333333,11.56,68.66666667,nan
1/4/2020 1:00,19.65333333,21.63333333,7.86,41.13333333,7.56,61.4,nan
1/4/2020 1:15,19.23333333,21.14,7.62,41.66666667,7.013333333,60.06666667,nan
1/4/2020 1:30,18.7,21.06666667,6.913333333,39.86666667,8.56,61.53333333,nan
1/4/2020 1:45,17.98666667,20.75333333,6.38,39.13333333,9.88,74.6,nan
1/4/2020 2:00,17.80666667,20.62,6.18,38.93333333,10.0,82.46666667,nan
1/4/2020 2:15,17.79333333,20.6,6.586666667,40.2,10.36,101.6,nan
1/4/2020 2:30,17.66,20.23333333,6.833333333,41.73333333,9.4,99.33333333,nan
1/4/2020 2:45,17.52,20.44,7.333333333,42.66666667,11.8,108.0,nan
1/4/2020 3:00,17.42,20.37333333,7.793333333,44.2,12.76,108.5333333,nan
1/4/2020 3:15,17.1,20.04666667,7.786666667,45.13333333,12.52,107.2666667,nan
1/4/2020 3:30,16.66666667,19.76,7.946666667,46.4,13.48,107.2666667,nan
1/4/2020 3:45,16.44666667,19.46666667,8.086666667,47.73333333,13.36,104.9333333,nan
1/4/2020 4:00,16.31333333,19.21333333,8.093333333,48.6,12.76,104.4666667,nan
1/4/2020 4:15,16.19333333,19.1,8.12,49.0,12.64,104.2666667,nan
1/4/2020 4:30,16.46,19.0,8.24,49.53333333,10.96,107.4,nan
